Date,Year,Site_Code,Orchard_Block,Treatment,Section,Distance,Round,Hemiptera,Neuroptera,Coleoptera,Syrphidae,Parasitoids,Araneae,Opiliones,Anystidae,Total_NE,Anthocoridae,Nabidae,Chrysopidae,Hemerobiidae,Carabidae,Coccinellidae,Staphylinidae,Syrphidae,Parasitoid,Araneidae,Dictynidae,Clubionidae,Linyphiidae,Philodromidae,Salticidae,Tetragnathidae,Theridiidae,Thomisidae,Leiobunidae,Phalangiidae,Anystidae,Family_richness,Shannon
31/05/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15/06/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,3,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0.500402424
29/06/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/7/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,7,0,0,2,0,0,2,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1.039720771
24/08/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4/10/2017,Year_1,Site_3,Orchard_Block_5,CS,3,48,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
18/05/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
31/05/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
15/06/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
6/7/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,6,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
10/8/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,8,0,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0.450561209
7/9/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2017,Year_1,Site_3,Orchard_Block_5,CS,4,67,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/05/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/05/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,2,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1.098612289
15/06/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,3,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1.098612289
29/06/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,4,0,0,1,3,0,1,0,7,12,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,7,4,1.075139324
6/7/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,5,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
24/07/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,7,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.693147181
24/08/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,9,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0.636514168
22/09/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,10,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.636514168
4/10/2017,Year_1,Site_3,Orchard_Block_5,AMWS,1,10,11,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/05/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,1,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0.500402424
31/05/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,2,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,3,1.004242473
15/06/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
29/06/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
6/7/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,5,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.636514168
24/07/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,6,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
10/8/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/08/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2017,Year_1,Site_3,Orchard_Block_5,AMWS,2,29,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18/05/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/05/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
15/06/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,3,0,0,0,1,0,1,1,7,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,4,0.940447989
29/06/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6/7/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24/07/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10/8/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7/9/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,9,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
22/09/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2017,Year_1,Site_3,Orchard_Block_5,AMWS,3,48,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18/05/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,1,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,3,1.011404265
31/05/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,2,0,0,0,0,0,1,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0.410116318
15/06/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,3,0,0,0,3,0,2,1,0,6,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,3,1.011404265
29/06/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,4,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
6/7/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,5,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.693147181
24/07/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,7,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.693147181
24/08/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
7/9/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,9,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0.636514168
22/09/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2017,Year_1,Site_3,Orchard_Block_5,AMWS,4,67,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/05/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/05/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,2,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0.636514168
15/06/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29/06/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,4,0,0,0,2,0,0,0,22,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0.286835983
6/7/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,5,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0.562335145
24/07/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,7,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.693147181
24/08/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
7/9/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4/10/2017,Year_1,Site_3,Orchard_Block_5,SWS,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/05/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
31/05/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/06/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,3,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.562335145
29/06/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/7/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
24/07/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7/9/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,9,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
22/09/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2017,Year_1,Site_3,Orchard_Block_5,SWS,2,29,11,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
18/05/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
31/05/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,2,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0.500402424
15/06/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
29/06/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,5,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
24/07/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10/8/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/08/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
7/9/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,9,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
22/09/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2017,Year_1,Site_3,Orchard_Block_5,SWS,3,48,11,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.693147181
18/05/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
31/05/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,2,0,0,0,0,0,3,0,6,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,6,3,0.848685558
15/06/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29/06/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,4,0,0,0,0,0,1,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0.410116318
6/7/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24/08/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7/9/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,9,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.636514168
22/09/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2017,Year_1,Site_3,Orchard_Block_5,SWS,4,67,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18/05/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,1,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
31/05/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0.693147181
15/06/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29/06/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,4,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.693147181
6/7/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,5,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.693147181
24/07/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
10/8/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,7,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0.693147181
24/08/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,8,2,0,0,0,0,1,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1.054920168
7/9/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,9,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.693147181
22/09/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,10,1,0,1,0,0,4,0,0,6,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,1.242453325
4/10/2017,Year_1,Site_3,Orchard_Block_6,CS,1,10,11,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.693147181
18/05/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/05/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15/06/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,3,0,0,0,0,0,2,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,3,0.683738906
29/06/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,4,0,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.562335145
6/7/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
24/07/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,6,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0.693147181
10/8/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,7,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1.098612289
24/08/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,8,1,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.098612289
7/9/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22/09/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,10,1,0,1,0,0,3,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,5,1.560710409
4/10/2017,Year_1,Site_3,Orchard_Block_6,CS,2,29,11,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0.636514168
18/05/2017,Year_1,Site_3,Orchard_Block_6,CS,3,48,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
31/05/2017,Year_1,Site_3,Orchard_Block_6,CS,3,48,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15/06/2017,Year_1,Site_3,Orchard_Block_6,CS,3,48,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
