Date,Year,Site_Code,Orchard_Block,Treatment,Section,Distance,Round,Hemiptera,Neuroptera,Coleoptera,Syrphidae,Parasitoids,Araneae,Opiliones,Total_NE,Anthocoridae,Nabidae,Chrysopidae,Hemerobiidae,Carabidae,Coccinellidae,Staphylinidae,Syrphidae,Parasitoid,Araneidae,Clubionidae,Linyphiidae,Lycosidae,Tetragnathidae,Theridiidae,Thomisidae,Leiobunidae,Phalangiidae,Family_richness,Shannon
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,4,67,2,0,0,1,0,2,5,0,8,0,0,0,0,1,0,0,0,2,0,0,5,0,0,0,0,0,0,3,0.900256051
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,4,67,3,3,1,1,0,5,3,1,14,3,0,0,1,1,0,0,0,5,0,0,3,0,0,0,0,0,1,6,1.593424237
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,4,67,4,0,1,0,0,2,3,2,8,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,2,5,1.559581156
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,1,10,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,1,10,2,0,0,4,0,2,2,0,8,0,0,0,0,4,0,0,0,2,0,0,1,0,0,1,0,0,0,4,1.213007566
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,1,10,3,0,1,1,2,1,1,0,6,0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,5,1.560710409
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,1,10,4,0,0,1,0,2,2,0,5,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,4,1.33217904
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,2,29,1,0,0,2,1,3,2,0,8,0,0,0,0,2,0,0,1,3,0,0,2,0,0,0,0,0,0,4,1.320888343
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,2,29,2,0,0,6,0,0,3,0,9,0,0,0,0,4,0,2,0,0,0,0,3,0,0,0,0,0,0,3,1.060856947
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,2,29,3,1,0,3,0,2,2,0,8,1,0,0,0,2,0,1,0,2,0,0,2,0,0,0,0,0,0,5,1.559581156
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,2,29,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,3,48,1,0,0,3,0,2,2,0,7,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,3,1.078992208
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,3,48,2,1,0,2,0,1,4,0,8,1,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,4,1.213007566
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,3,48,3,2,0,3,0,6,5,0,16,2,0,0,0,1,0,2,0,6,0,0,5,0,0,0,0,0,0,5,1.424442779
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,3,48,4,0,0,2,0,1,3,1,7,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,1,4,1.277034259
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,4,67,1,0,0,1,0,5,2,0,8,0,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,3,0.900256051
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,4,67,2,0,0,1,0,2,3,0,6,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,3,1.011404265
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,4,67,3,1,0,3,1,4,5,2,16,1,0,0,0,2,0,1,1,4,0,0,5,0,0,0,0,0,2,7,1.749778989
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,AMWS,4,67,4,5,0,3,0,3,4,4,19,5,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,4,5,1.590269601
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,1,10,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,1,10,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,1,10,3,0,0,1,1,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1.098612289
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,1,10,4,0,1,2,0,0,3,0,6,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,4,1.242453325
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,2,29,2,0,1,1,0,1,2,2,7,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,6,1.747868097
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,2,29,3,0,0,1,2,1,0,0,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1.039720771
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,2,29,4,0,0,2,0,1,4,0,7,0,0,0,0,0,0,2,0,1,0,0,3,1,0,0,0,0,0,4,1.277034259
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,3,48,1,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,3,1.039720771
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,3,48,2,0,1,0,0,2,2,1,6,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,4,1.329661349
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,3,48,3,1,0,0,3,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.562335145
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,3,48,4,0,0,4,0,1,4,0,9,0,0,0,0,0,0,4,0,1,0,0,3,0,1,0,0,0,0,4,1.214889654
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,4,67,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,4,67,2,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1.098612289
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,4,67,3,0,0,1,4,1,3,0,9,0,0,0,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,4,1.214889654
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,CS,4,67,4,0,0,2,0,1,2,0,5,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,3,1.054920168
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,1,10,2,1,0,1,0,0,4,1,7,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,1.153741943
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,1,10,3,0,0,1,0,0,3,1,5,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0.950270539
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,1,10,4,1,0,2,0,2,3,0,8,1,0,0,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,5,1.494175138
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,2,29,1,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.693147181
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,2,29,2,0,0,0,0,1,4,3,8,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,3,4,1.320888343
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,2,29,3,2,0,8,1,1,2,2,16,2,0,0,0,8,0,0,1,1,0,0,2,0,0,0,0,0,2,6,1.472937759
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,2,29,4,2,1,5,1,0,5,0,14,2,0,0,1,2,1,2,1,0,0,0,4,1,0,0,0,0,0,8,1.945910149
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,3,48,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,3,48,2,0,1,1,0,2,3,0,7,0,0,0,1,1,0,0,0,2,0,0,1,2,0,0,0,0,0,5,1.549826046
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,3,48,3,1,0,1,0,2,6,4,14,1,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,4,5,1.376055285
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,3,48,4,2,0,2,0,7,1,1,13,2,0,0,0,0,0,2,0,7,0,0,1,0,0,0,0,0,1,5,1.303875529
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,4,67,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,4,67,2,2,0,1,0,1,1,2,7,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,5,1.549826046
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,4,67,3,0,0,2,2,3,4,5,16,0,0,0,0,1,1,0,2,3,0,0,2,2,0,0,0,0,5,7,1.803719378
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,SWS,4,67,4,0,1,3,0,3,3,0,10,0,0,0,1,0,2,1,0,3,0,0,3,0,0,0,0,0,0,5,1.504788284
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,1,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,1,10,2,0,1,1,0,1,0,3,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1.242453325
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,1,10,3,0,1,6,1,1,5,2,16,0,0,0,1,3,1,2,1,1,0,0,2,2,0,0,1,0,2,10,2.220025328
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,1,10,4,0,3,6,0,1,5,1,16,0,0,0,3,2,1,3,0,1,0,0,4,1,0,0,0,0,1,8,1.927392126
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,2,29,1,0,0,2,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0.636514168
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,2,29,2,0,0,0,0,1,7,2,10,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,2,3,0.801818553
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,2,29,3,1,4,11,2,3,10,7,38,1,0,0,4,7,1,3,2,3,0,0,7,3,0,0,0,0,7,10,2.119609961
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,2,29,4,1,0,2,0,2,3,1,9,1,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,1,5,1.522955068
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,3,48,1,0,0,1,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.636514168
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,3,48,2,0,0,1,0,4,0,1,6,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0.867563228
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,3,48,3,2,3,2,2,4,3,6,22,2,0,0,3,0,1,1,2,4,0,0,3,0,0,0,0,0,6,8,1.924678966
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,3,48,4,3,0,0,0,2,1,0,6,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,1.011404265
15/06/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,4,67,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,4,67,2,0,0,1,0,2,4,4,11,0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,0,0,4,5,1.468139939
21/08/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,4,67,3,5,0,2,2,1,4,2,16,5,0,0,0,1,0,1,2,1,0,0,4,0,0,0,0,0,2,7,1.749778989
12/9/2018,Year_2,Site_Code_2,Orchard_Block_4,AMWS,4,67,4,0,0,5,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0.673011667
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,1,10,2,0,0,3,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.636514168
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,1,10,3,0,0,2,0,0,2,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0.693147181
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,1,10,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,2,29,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,2,29,4,0,0,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0.636514168
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,3,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,3,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,3,48,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,3,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,4,67,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,4,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,CS,4,67,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,1,10,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,1,10,3,2,0,2,0,1,6,0,11,2,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,4,1.168518406
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,1,10,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,2,29,2,0,0,1,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0.636514168
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,2,29,3,0,0,1,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0.636514168
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,2,29,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,3,48,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0.636514168
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,3,48,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,3,48,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0.636514168
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,3,48,4,1,0,0,0,1,3,0,5,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0.950270539
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,4,67,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,4,67,2,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1.098612289
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,4,67,3,0,0,0,0,2,4,0,6,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,3,1.011404265
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,SWS,4,67,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,1,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,1,10,2,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0.636514168
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,1,10,3,2,1,4,0,2,2,0,11,2,0,0,1,0,0,4,0,2,0,0,2,0,0,0,0,0,0,5,1.515707952
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,1,10,4,1,0,0,0,1,3,0,5,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0.950270539
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,2,29,1,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,3,1.039720771
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,2,29,2,0,0,1,0,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0.562335145
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,2,29,3,0,0,1,0,8,2,0,11,0,0,0,0,0,0,1,0,8,0,0,2,0,0,0,0,0,0,3,0.759547391
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,2,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,3,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,3,48,2,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0.636514168
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,3,48,3,2,0,2,0,2,1,0,7,2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,4,1.351783994
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,3,48,4,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0.693147181
18/06/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,4,67,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
24/07/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,4,67,2,0,0,0,1,4,3,0,8,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,3,0.974314753
21/08/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,4,67,3,2,0,3,0,7,3,0,15,2,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,4,1.268094259
12/9/2018,Year_2,Site_Code_3,Orchard_Block_5,AMWS,4,67,4,1,0,2,0,1,1,0,5,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,4,1.33217904
18/06/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,1,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,1,10,2,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0.636514168
21/08/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,1,10,3,0,0,1,0,1,2,0,4,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,1.039720771
12/9/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,2,29,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.693147181
24/07/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,2,29,2,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0.500402424
21/08/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,2,29,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12/9/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,2,29,4,0,0,2,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0.636514168
18/06/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,3,48,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1.098612289
24/07/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,3,48,2,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0.673011667
21/08/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,3,48,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12/9/2018,Year_2,Site_Code_3,Orchard_Block_6,CS,3,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,1,10,1,0,0,0,0,2,3,1,6,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1.011404265
24/07/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,1,10,2,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,3,0.974314753
21/08/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,1,10,3,0,0,2,0,0,4,0,6,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,4,1.329661349
12/9/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,1,10,4,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0.636514168
18/06/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,2,29,1,1,0,0,0,1,2,0,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,1.039720771
24/07/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,2,29,2,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0.636514168
21/08/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,2,29,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
12/9/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,2,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,3,48,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24/07/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,3,48,2,0,0,1,0,3,0,0,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0.562335145
21/08/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,3,48,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12/9/2018,Year_2,Site_Code_3,Orchard_Block_6,SWS,3,48,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
